cve_id,date_of_report,cve_type,root_cause,security_tactic,total_impacted_files,code_churn,issue_tracking_url,patch_url
CVE-2013-1681,2013-03-16 07:10:00 UTC,NON-TACTICAL,,,1,16,https://bugzilla.mozilla.org/show_bug.cgi?id=851781,https://bugzilla.mozilla.org/attachment.cgi?id=730872
CVE-2013-1682,2013-01-14 17:21:00 UTC,NON-TACTICAL,,,10,98,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=867482,862309,840098,830389","https://bugzilla.mozilla.org/attachment.cgi?id=746656,https://bugzilla.mozilla.org/attachment.cgi?id=732620,https://bugzilla.mozilla.org/attachment.cgi?id=746657,https://bugzilla.mozilla.org/attachment.cgi?id=753041,https://bugzilla.mozilla.org/attachment.cgi?id=703587,https://bugzilla.mozilla.org/attachment.cgi?id=747079,https://bugzilla.mozilla.org/attachment.cgi?id=746610,https://bugzilla.mozilla.org/attachment.cgi?id=744108,https://bugzilla.mozilla.org/attachment.cgi?id=728488,https://bugzilla.mozilla.org/attachment.cgi?id=736049"
CVE-2013-1684,2013-04-25 03:04:00 UTC,NON-TACTICAL,,,8,129,https://bugzilla.mozilla.org/show_bug.cgi?id=865537,"https://bugzilla.mozilla.org/attachment.cgi?id=749683,https://bugzilla.mozilla.org/attachment.cgi?id=749681,https://bugzilla.mozilla.org/attachment.cgi?id=763320,https://bugzilla.mozilla.org/attachment.cgi?id=763321,https://bugzilla.mozilla.org/attachment.cgi?id=763322,https://bugzilla.mozilla.org/attachment.cgi?id=763319"
CVE-2013-1685,2013-05-11 05:04:00 UTC,NON-TACTICAL,,,3,24,https://bugzilla.mozilla.org/show_bug.cgi?id=871099,"https://bugzilla.mozilla.org/attachment.cgi?id=749100,https://bugzilla.mozilla.org/attachment.cgi?id=749362"
CVE-2013-1686,2013-05-25 16:58:00 UTC,NON-TACTICAL,,,3,91,https://bugzilla.mozilla.org/show_bug.cgi?id=876155,"https://bugzilla.mozilla.org/attachment.cgi?id=755167,https://bugzilla.mozilla.org/attachment.cgi?id=756110"
CVE-2013-1687,2013-04-20 00:10:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,3,380,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=866823,863933","https://bugzilla.mozilla.org/attachment.cgi?id=751422,https://bugzilla.mozilla.org/attachment.cgi?id=744208,https://bugzilla.mozilla.org/attachment.cgi?id=751420,https://bugzilla.mozilla.org/attachment.cgi?id=751421,https://bugzilla.mozilla.org/attachment.cgi?id=744023,https://bugzilla.mozilla.org/attachment.cgi?id=744207"
CVE-2013-1690,2013-04-04 01:53:00 UTC,NON-TACTICAL,,,2,9,https://bugzilla.mozilla.org/show_bug.cgi?id=857883,https://bugzilla.mozilla.org/attachment.cgi?id=746514
CVE-2013-1692,2013-04-29 20:59:00 UTC,TACTICAL,CWE-352 Cross-Site Request Forgery (CSRF),Validate Inputs,2,14,https://bugzilla.mozilla.org/show_bug.cgi?id=866915,"https://bugzilla.mozilla.org/attachment.cgi?id=746622,https://bugzilla.mozilla.org/attachment.cgi?id=747580"
CVE-2013-1693,2011-12-15 14:35:00 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,2,421,https://bugzilla.mozilla.org/show_bug.cgi?id=711043,"https://bugzilla.mozilla.org/attachment.cgi?id=607049,https://bugzilla.mozilla.org/attachment.cgi?id=763846,https://bugzilla.mozilla.org/attachment.cgi?id=763849,https://bugzilla.mozilla.org/attachment.cgi?id=607067,https://bugzilla.mozilla.org/attachment.cgi?id=751430"
CVE-2013-1694,2013-03-06 21:30:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,2,30,https://bugzilla.mozilla.org/show_bug.cgi?id=848535,"https://bugzilla.mozilla.org/attachment.cgi?id=746648,https://bugzilla.mozilla.org/attachment.cgi?id=752297"
CVE-2013-1697,2013-04-04 15:50:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,11,210,https://bugzilla.mozilla.org/show_bug.cgi?id=858101,"https://bugzilla.mozilla.org/attachment.cgi?id=745557,https://bugzilla.mozilla.org/attachment.cgi?id=758673,https://bugzilla.mozilla.org/attachment.cgi?id=745522,https://bugzilla.mozilla.org/attachment.cgi?id=738178,https://bugzilla.mozilla.org/attachment.cgi?id=745451,https://bugzilla.mozilla.org/attachment.cgi?id=758227,https://bugzilla.mozilla.org/attachment.cgi?id=758225,https://bugzilla.mozilla.org/attachment.cgi?id=758247,https://bugzilla.mozilla.org/attachment.cgi?id=758246"
CVE-2013-1701,2013-06-07 17:01:00 UTC,NON-TACTICAL,,,3,44,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=888107,880734","https://bugzilla.mozilla.org/attachment.cgi?id=766155,https://bugzilla.mozilla.org/attachment.cgi?id=782081,https://bugzilla.mozilla.org/attachment.cgi?id=769233,https://bugzilla.mozilla.org/attachment.cgi?id=766159,https://bugzilla.mozilla.org/attachment.cgi?id=761255"
CVE-2013-1706,2013-06-28 17:22:00 UTC,NON-TACTICAL,,,5,67,https://bugzilla.mozilla.org/show_bug.cgi?id=888361,https://bugzilla.mozilla.org/attachment.cgi?id=769173
CVE-2013-1707,2013-06-28 15:41:00 UTC,NON-TACTICAL,,,1,14,https://bugzilla.mozilla.org/show_bug.cgi?id=888314,https://bugzilla.mozilla.org/attachment.cgi?id=769224
CVE-2013-1709,2013-03-06 08:16:00 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,1,1,https://bugzilla.mozilla.org/show_bug.cgi?id=848253,https://bugzilla.mozilla.org/attachment.cgi?id=747174
CVE-2013-1712,2013-04-07 10:58:00 UTC,TACTICAL,CWE-426 Untrusted Search Path,Authorize Actors,2,15,https://bugzilla.mozilla.org/show_bug.cgi?id=859072,https://bugzilla.mozilla.org/attachment.cgi?id=764729
CVE-2013-1713,2013-06-26 02:26:00 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,4,62,https://bugzilla.mozilla.org/show_bug.cgi?id=887098,"https://bugzilla.mozilla.org/attachment.cgi?id=768106,https://bugzilla.mozilla.org/attachment.cgi?id=767910"
CVE-2013-1714,2013-06-05 14:56:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,13,856,https://bugzilla.mozilla.org/show_bug.cgi?id=879787,"https://bugzilla.mozilla.org/attachment.cgi?id=769744,https://bugzilla.mozilla.org/attachment.cgi?id=769737,https://bugzilla.mozilla.org/attachment.cgi?id=769753,https://bugzilla.mozilla.org/attachment.cgi?id=769739,https://bugzilla.mozilla.org/attachment.cgi?id=761048,https://bugzilla.mozilla.org/attachment.cgi?id=785478,https://bugzilla.mozilla.org/attachment.cgi?id=769738"
CVE-2013-1717,2007-12-03 09:43:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,6,355,https://bugzilla.mozilla.org/show_bug.cgi?id=406541,"https://bugzilla.mozilla.org/attachment.cgi?id=758249,https://bugzilla.mozilla.org/attachment.cgi?id=758243,https://bugzilla.mozilla.org/attachment.cgi?id=8379262"
CVE-2013-1718,2013-07-02 03:17:00 UTC,NON-TACTICAL,,,16,456,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=901351,899022,897676,889193","https://bugzilla.mozilla.org/attachment.cgi?id=789840,https://bugzilla.mozilla.org/attachment.cgi?id=786050,https://bugzilla.mozilla.org/attachment.cgi?id=790359,https://bugzilla.mozilla.org/attachment.cgi?id=780589,https://bugzilla.mozilla.org/attachment.cgi?id=789846,https://bugzilla.mozilla.org/attachment.cgi?id=789931,https://bugzilla.mozilla.org/attachment.cgi?id=770398,https://bugzilla.mozilla.org/attachment.cgi?id=786062,https://bugzilla.mozilla.org/attachment.cgi?id=789934"
CVE-2013-1719,2012-05-01 22:36:00 UTC,NON-TACTICAL,,,52,848,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=750932,871462,847606,863935,893519,895294,876878,898381,896126,898832,873073,854897,851982,883450,909494","https://bugzilla.mozilla.org/attachment.cgi?id=740090,https://bugzilla.mozilla.org/attachment.cgi?id=790844,https://bugzilla.mozilla.org/attachment.cgi?id=781644,https://bugzilla.mozilla.org/attachment.cgi?id=765064,https://bugzilla.mozilla.org/attachment.cgi?id=783853,https://bugzilla.mozilla.org/attachment.cgi?id=766471,https://bugzilla.mozilla.org/attachment.cgi?id=794545,https://bugzilla.mozilla.org/attachment.cgi?id=797549,https://bugzilla.mozilla.org/attachment.cgi?id=789180,https://bugzilla.mozilla.org/attachment.cgi?id=779368,https://bugzilla.mozilla.org/attachment.cgi?id=785014,https://bugzilla.mozilla.org/attachment.cgi?id=768891,https://bugzilla.mozilla.org/attachment.cgi?id=789566,https://bugzilla.mozilla.org/attachment.cgi?id=789578,https://bugzilla.mozilla.org/attachment.cgi?id=797333,https://bugzilla.mozilla.org/attachment.cgi?id=765062,https://bugzilla.mozilla.org/attachment.cgi?id=797586,https://bugzilla.mozilla.org/attachment.cgi?id=757756,https://bugzilla.mozilla.org/attachment.cgi?id=793464,https://bugzilla.mozilla.org/attachment.cgi?id=765108,https://bugzilla.mozilla.org/attachment.cgi?id=765109,https://bugzilla.mozilla.org/attachment.cgi?id=797580,https://bugzilla.mozilla.org/attachment.cgi?id=748718,https://bugzilla.mozilla.org/attachment.cgi?id=780534,https://bugzilla.mozilla.org/attachment.cgi?id=765111,https://bugzilla.mozilla.org/attachment.cgi?id=765110,https://bugzilla.mozilla.org/attachment.cgi?id=765113,https://bugzilla.mozilla.org/attachment.cgi?id=765112"
CVE-2013-1720,2013-07-01 05:37:00 UTC,NON-TACTICAL,,,10,230,https://bugzilla.mozilla.org/show_bug.cgi?id=888820,"https://bugzilla.mozilla.org/attachment.cgi?id=786545,https://bugzilla.mozilla.org/attachment.cgi?id=789101,https://bugzilla.mozilla.org/attachment.cgi?id=786543"
CVE-2013-1722,2013-07-13 02:19:00 UTC,NON-TACTICAL,,,8,97,https://bugzilla.mozilla.org/show_bug.cgi?id=893308,https://bugzilla.mozilla.org/attachment.cgi?id=789827
CVE-2013-1723,2013-07-09 10:02:00 UTC,NON-TACTICAL,,,3,50,https://bugzilla.mozilla.org/show_bug.cgi?id=891292,https://bugzilla.mozilla.org/attachment.cgi?id=772594
CVE-2013-1724,2013-07-16 00:25:00 UTC,NON-TACTICAL,,,5,77,https://bugzilla.mozilla.org/show_bug.cgi?id=894137,"https://bugzilla.mozilla.org/attachment.cgi?id=786786,https://bugzilla.mozilla.org/attachment.cgi?id=786785"
CVE-2013-1725,2013-05-28 17:09:00 UTC,NON-TACTICAL,,,8,153,https://bugzilla.mozilla.org/show_bug.cgi?id=876762,"https://bugzilla.mozilla.org/attachment.cgi?id=795527,https://bugzilla.mozilla.org/attachment.cgi?id=755124"
CVE-2013-1726,2013-07-08 10:12:00 UTC,TACTICAL,CWE-266 Incorrect Privilege Assignment,Authorize Actors,1,4,https://bugzilla.mozilla.org/show_bug.cgi?id=890853,https://bugzilla.mozilla.org/attachment.cgi?id=772027
CVE-2013-1728,2013-06-16 23:32:00 UTC,NON-TACTICAL,,,1,8,https://bugzilla.mozilla.org/show_bug.cgi?id=883686,https://bugzilla.mozilla.org/attachment.cgi?id=765005
CVE-2013-1730,2013-03-14 23:39:00 UTC,NON-TACTICAL,,,5,192,https://bugzilla.mozilla.org/show_bug.cgi?id=851353,"https://bugzilla.mozilla.org/attachment.cgi?id=787814,https://bugzilla.mozilla.org/attachment.cgi?id=787781,https://bugzilla.mozilla.org/attachment.cgi?id=793875,https://bugzilla.mozilla.org/attachment.cgi?id=798113,https://bugzilla.mozilla.org/attachment.cgi?id=793876"
CVE-2013-1732,2013-06-15 10:04:00 UTC,NON-TACTICAL,,,2,17,https://bugzilla.mozilla.org/show_bug.cgi?id=883514,"https://bugzilla.mozilla.org/attachment.cgi?id=779508,https://bugzilla.mozilla.org/attachment.cgi?id=779995,https://bugzilla.mozilla.org/attachment.cgi?id=779524"
CVE-2013-1735,2013-07-28 15:33:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,10,283,https://bugzilla.mozilla.org/show_bug.cgi?id=898871,"https://bugzilla.mozilla.org/attachment.cgi?id=785283,https://bugzilla.mozilla.org/attachment.cgi?id=785285,https://bugzilla.mozilla.org/attachment.cgi?id=785284"
CVE-2013-1736,2013-08-17 10:22:00 UTC,NON-TACTICAL,,,1,4,https://bugzilla.mozilla.org/show_bug.cgi?id=906301,https://bugzilla.mozilla.org/attachment.cgi?id=792410
CVE-2013-1737,2013-08-21 13:56:00 UTC,NON-TACTICAL,,,1,4,https://bugzilla.mozilla.org/show_bug.cgi?id=907727,https://bugzilla.mozilla.org/attachment.cgi?id=793522
CVE-2013-1738,2013-06-13 20:44:00 UTC,NON-TACTICAL,,,26,278,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=887334,882897","https://bugzilla.mozilla.org/attachment.cgi?id=773648,https://bugzilla.mozilla.org/attachment.cgi?id=773658,https://bugzilla.mozilla.org/attachment.cgi?id=773642,https://bugzilla.mozilla.org/attachment.cgi?id=773640,https://bugzilla.mozilla.org/attachment.cgi?id=773641,https://bugzilla.mozilla.org/attachment.cgi?id=773646,https://bugzilla.mozilla.org/attachment.cgi?id=773647,https://bugzilla.mozilla.org/attachment.cgi?id=773653,https://bugzilla.mozilla.org/attachment.cgi?id=773645,https://bugzilla.mozilla.org/attachment.cgi?id=773639,https://bugzilla.mozilla.org/attachment.cgi?id=773637,https://bugzilla.mozilla.org/attachment.cgi?id=773636,https://bugzilla.mozilla.org/attachment.cgi?id=773652,https://bugzilla.mozilla.org/attachment.cgi?id=776726,https://bugzilla.mozilla.org/attachment.cgi?id=776767,https://bugzilla.mozilla.org/attachment.cgi?id=773650,https://bugzilla.mozilla.org/attachment.cgi?id=773657"
CVE-2013-5590,2013-04-10 01:00:00 UTC,NON-TACTICAL,,,23,7864,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=860123,893572","https://bugzilla.mozilla.org/attachment.cgi?id=798890,https://bugzilla.mozilla.org/attachment.cgi?id=800926,https://bugzilla.mozilla.org/attachment.cgi?id=816090,https://bugzilla.mozilla.org/attachment.cgi?id=772160,https://bugzilla.mozilla.org/attachment.cgi?id=797529,https://bugzilla.mozilla.org/attachment.cgi?id=796975,https://bugzilla.mozilla.org/attachment.cgi?id=8349026,https://bugzilla.mozilla.org/attachment.cgi?id=790301"
CVE-2013-5591,2013-04-09 17:16:00 UTC,NON-TACTICAL,,,6,220,https://bugzilla.mozilla.org/show_bug.cgi?id=859892,"https://bugzilla.mozilla.org/attachment.cgi?id=818322,https://bugzilla.mozilla.org/attachment.cgi?id=818040,https://bugzilla.mozilla.org/attachment.cgi?id=818332,https://bugzilla.mozilla.org/attachment.cgi?id=818354"
CVE-2013-5593,2013-05-03 08:28:00 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,1,7,https://bugzilla.mozilla.org/show_bug.cgi?id=868327,https://bugzilla.mozilla.org/attachment.cgi?id=780663
CVE-2013-5595,2013-09-15 15:13:00 UTC,NON-TACTICAL,,,5,76,https://bugzilla.mozilla.org/show_bug.cgi?id=916580,"https://bugzilla.mozilla.org/attachment.cgi?id=817563,https://bugzilla.mozilla.org/attachment.cgi?id=808896,https://bugzilla.mozilla.org/attachment.cgi?id=808897,https://bugzilla.mozilla.org/attachment.cgi?id=818750,https://bugzilla.mozilla.org/attachment.cgi?id=805388,https://bugzilla.mozilla.org/attachment.cgi?id=817559"
CVE-2013-5596,2013-08-29 20:40:00 UTC,NON-TACTICAL,,,2,61,https://bugzilla.mozilla.org/show_bug.cgi?id=910881,https://bugzilla.mozilla.org/attachment.cgi?id=801954
CVE-2013-5597,2013-09-20 16:03:00 UTC,NON-TACTICAL,,,1,12,https://bugzilla.mozilla.org/show_bug.cgi?id=918864,https://bugzilla.mozilla.org/attachment.cgi?id=810872
CVE-2013-5599,2013-09-11 15:16:00 UTC,NON-TACTICAL,,,1,2,https://bugzilla.mozilla.org/show_bug.cgi?id=915210,https://bugzilla.mozilla.org/attachment.cgi?id=803085
CVE-2013-5600,2013-09-15 14:48:00 UTC,NON-TACTICAL,,,1,6,https://bugzilla.mozilla.org/show_bug.cgi?id=916576,"https://bugzilla.mozilla.org/attachment.cgi?id=815557,https://bugzilla.mozilla.org/attachment.cgi?id=813741"
CVE-2013-5601,2013-09-16 07:32:00 UTC,NON-TACTICAL,,,2,9,https://bugzilla.mozilla.org/show_bug.cgi?id=916685,https://bugzilla.mozilla.org/attachment.cgi?id=810312
CVE-2013-5602,2013-07-24 21:09:00 UTC,NON-TACTICAL,,,10,4625,https://bugzilla.mozilla.org/show_bug.cgi?id=897678,"https://bugzilla.mozilla.org/attachment.cgi?id=814404,https://bugzilla.mozilla.org/attachment.cgi?id=818904,https://bugzilla.mozilla.org/attachment.cgi?id=818902,https://bugzilla.mozilla.org/attachment.cgi?id=814401,https://bugzilla.mozilla.org/attachment.cgi?id=796399,https://bugzilla.mozilla.org/attachment.cgi?id=818908"
CVE-2013-5603,2013-09-14 04:47:00 UTC,NON-TACTICAL,,,1,17,https://bugzilla.mozilla.org/show_bug.cgi?id=916404,https://bugzilla.mozilla.org/attachment.cgi?id=808605
CVE-2013-5604,2013-09-09 04:45:00 UTC,NON-TACTICAL,,,3,41,https://bugzilla.mozilla.org/show_bug.cgi?id=914017,"https://bugzilla.mozilla.org/attachment.cgi?id=817781,https://bugzilla.mozilla.org/attachment.cgi?id=817782"
CVE-2013-5609,2013-06-25 16:12:00 UTC,NON-TACTICAL,,,20,346,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=886850,937582,922009,905382","https://bugzilla.mozilla.org/attachment.cgi?id=8338106,https://bugzilla.mozilla.org/attachment.cgi?id=827058,https://bugzilla.mozilla.org/attachment.cgi?id=827057,https://bugzilla.mozilla.org/attachment.cgi?id=784627,https://bugzilla.mozilla.org/attachment.cgi?id=814417"
CVE-2013-5613,2013-10-24 05:16:00 UTC,NON-TACTICAL,,,2,9,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=932449,930381","https://bugzilla.mozilla.org/attachment.cgi?id=824666,https://bugzilla.mozilla.org/attachment.cgi?id=821958"
CVE-2013-5615,2013-10-22 00:20:00 UTC,NON-TACTICAL,,,1,73,https://bugzilla.mozilla.org/show_bug.cgi?id=929261,"https://bugzilla.mozilla.org/attachment.cgi?id=8341475,https://bugzilla.mozilla.org/attachment.cgi?id=820648"
CVE-2013-5616,2013-11-13 21:58:00 UTC,NON-TACTICAL,,,4,30,https://bugzilla.mozilla.org/show_bug.cgi?id=938341,"https://bugzilla.mozilla.org/attachment.cgi?id=832554,https://bugzilla.mozilla.org/attachment.cgi?id=832556,https://bugzilla.mozilla.org/attachment.cgi?id=832500"
CVE-2013-5618,2013-10-14 10:47:00 UTC,NON-TACTICAL,,,1,4,https://bugzilla.mozilla.org/show_bug.cgi?id=926361,https://bugzilla.mozilla.org/attachment.cgi?id=816762
CVE-2013-6671,2013-10-23 22:54:00 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,3,12,https://bugzilla.mozilla.org/show_bug.cgi?id=930281,"https://bugzilla.mozilla.org/attachment.cgi?id=825307,https://bugzilla.mozilla.org/attachment.cgi?id=825306"
CVE-2013-6673,2013-09-17 16:39:00 UTC,TACTICAL,CWE-295 Improper Certificate Validation,Identify Actors,4,58,https://bugzilla.mozilla.org/show_bug.cgi?id=917380,"https://bugzilla.mozilla.org/attachment.cgi?id=8336480,https://bugzilla.mozilla.org/attachment.cgi?id=8341134"
CVE-2014-1477,2013-09-27 13:21:00 UTC,NON-TACTICAL,,,26,480,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=921470,937697,951366,953114,945939,950000,950438,925896,937132,936808,945334","https://bugzilla.mozilla.org/attachment.cgi?id=8344724,https://bugzilla.mozilla.org/attachment.cgi?id=8339812,https://bugzilla.mozilla.org/attachment.cgi?id=8356187,https://bugzilla.mozilla.org/attachment.cgi?id=8356083,https://bugzilla.mozilla.org/attachment.cgi?id=8343406,https://bugzilla.mozilla.org/attachment.cgi?id=8342454,https://bugzilla.mozilla.org/attachment.cgi?id=8342591,https://bugzilla.mozilla.org/attachment.cgi?id=8349538,https://bugzilla.mozilla.org/attachment.cgi?id=8355508,https://bugzilla.mozilla.org/attachment.cgi?id=8356266,https://bugzilla.mozilla.org/attachment.cgi?id=8356074,https://bugzilla.mozilla.org/attachment.cgi?id=8347773,https://bugzilla.mozilla.org/attachment.cgi?id=8348557,https://bugzilla.mozilla.org/attachment.cgi?id=8345022,https://bugzilla.mozilla.org/attachment.cgi?id=820587,https://bugzilla.mozilla.org/attachment.cgi?id=8356774,https://bugzilla.mozilla.org/attachment.cgi?id=8347323,https://bugzilla.mozilla.org/attachment.cgi?id=8359991"
CVE-2014-1479,2013-09-03 00:54:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,37,1039,https://bugzilla.mozilla.org/show_bug.cgi?id=911864,"https://bugzilla.mozilla.org/attachment.cgi?id=818441,https://bugzilla.mozilla.org/attachment.cgi?id=818439,https://bugzilla.mozilla.org/attachment.cgi?id=818438,https://bugzilla.mozilla.org/attachment.cgi?id=818433,https://bugzilla.mozilla.org/attachment.cgi?id=820963,https://bugzilla.mozilla.org/attachment.cgi?id=818437,https://bugzilla.mozilla.org/attachment.cgi?id=818443,https://bugzilla.mozilla.org/attachment.cgi?id=818440,https://bugzilla.mozilla.org/attachment.cgi?id=818436,https://bugzilla.mozilla.org/attachment.cgi?id=820962,https://bugzilla.mozilla.org/attachment.cgi?id=818434"
CVE-2014-1481,2013-11-07 17:29:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,6,262,https://bugzilla.mozilla.org/show_bug.cgi?id=936056,"https://bugzilla.mozilla.org/attachment.cgi?id=8341385,https://bugzilla.mozilla.org/attachment.cgi?id=8355582,https://bugzilla.mozilla.org/attachment.cgi?id=8357192,https://bugzilla.mozilla.org/attachment.cgi?id=8355583"
CVE-2014-1482,2013-11-27 09:43:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,2,75,https://bugzilla.mozilla.org/show_bug.cgi?id=943803,"https://bugzilla.mozilla.org/attachment.cgi?id=8346976,https://bugzilla.mozilla.org/attachment.cgi?id=8358775,https://bugzilla.mozilla.org/attachment.cgi?id=8350421"
CVE-2014-1486,2013-11-22 15:40:00 UTC,NON-TACTICAL,,,4,619,https://bugzilla.mozilla.org/show_bug.cgi?id=942164,"https://bugzilla.mozilla.org/attachment.cgi?id=8364558,https://bugzilla.mozilla.org/attachment.cgi?id=8363885,https://bugzilla.mozilla.org/attachment.cgi?id=8363923,https://bugzilla.mozilla.org/attachment.cgi?id=8363922"
CVE-2014-1487,2013-12-07 11:15:00 UTC,TACTICAL,CWE-209 Information Exposure Through an Error Message,Limit Access,6,69,https://bugzilla.mozilla.org/show_bug.cgi?id=947592,"https://bugzilla.mozilla.org/attachment.cgi?id=8362000,https://bugzilla.mozilla.org/attachment.cgi?id=8364692"
CVE-2014-1490,2013-10-25 05:00:00 UTC,NON-TACTICAL,,,12,581,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=930874,930857","https://bugzilla.mozilla.org/attachment.cgi?id=8347053,https://bugzilla.mozilla.org/attachment.cgi?id=8344274,https://bugzilla.mozilla.org/attachment.cgi?id=826380,https://bugzilla.mozilla.org/attachment.cgi?id=826383"
CVE-2014-1491,2013-12-07 11:15:00 UTC,TACTICAL,CWE-325 Missing Required Cryptographic Step,Encrypt Data,6,69,https://bugzilla.mozilla.org/show_bug.cgi?id=947592,"https://bugzilla.mozilla.org/attachment.cgi?id=8362000,https://bugzilla.mozilla.org/attachment.cgi?id=8364692"
CVE-2014-1493,2013-07-21 17:05:00 UTC,NON-TACTICAL,,,27,394,"https://bugzilla.mozilla.org/buglist.cgi?bug_id=963974,958867,965982,977538,967341,960145,896268","https://bugzilla.mozilla.org/attachment.cgi?id=8374434,https://bugzilla.mozilla.org/attachment.cgi?id=8374432,https://bugzilla.mozilla.org/attachment.cgi?id=8373653,https://bugzilla.mozilla.org/attachment.cgi?id=8373854,https://bugzilla.mozilla.org/attachment.cgi?id=8370296,https://bugzilla.mozilla.org/attachment.cgi?id=8375112,https://bugzilla.mozilla.org/attachment.cgi?id=8366143,https://bugzilla.mozilla.org/attachment.cgi?id=8368190,https://bugzilla.mozilla.org/attachment.cgi?id=8383165,https://bugzilla.mozilla.org/attachment.cgi?id=8358847,https://bugzilla.mozilla.org/attachment.cgi?id=8346961"
CVE-2014-1496,2013-10-11 14:30:00 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,3,68,https://bugzilla.mozilla.org/show_bug.cgi?id=925747,"https://bugzilla.mozilla.org/attachment.cgi?id=8366105,https://bugzilla.mozilla.org/attachment.cgi?id=8362190,https://bugzilla.mozilla.org/attachment.cgi?id=8361291"
CVE-2014-1497,2014-01-31 17:09:00 UTC,NON-TACTICAL,,,1,2,https://bugzilla.mozilla.org/show_bug.cgi?id=966311,https://bugzilla.mozilla.org/attachment.cgi?id=8368842
CVE-2014-1505,2013-11-21 21:56:00 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,50,341,https://bugzilla.mozilla.org/show_bug.cgi?id=941887,"https://bugzilla.mozilla.org/attachment.cgi?id=8356653,https://bugzilla.mozilla.org/attachment.cgi?id=8356650"
CVE-2014-1508,2014-01-23 18:27:00 UTC,NON-TACTICAL,,,1,2,https://bugzilla.mozilla.org/show_bug.cgi?id=963198,https://bugzilla.mozilla.org/attachment.cgi?id=8364635
CVE-2014-1509,2014-01-30 22:29:00 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,1,8,https://bugzilla.mozilla.org/show_bug.cgi?id=966021,https://bugzilla.mozilla.org/attachment.cgi?id=8368506
CVE-2014-1510,2014-03-12 23:01:00 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,2,103,https://bugzilla.mozilla.org/show_bug.cgi?id=982906,"https://bugzilla.mozilla.org/attachment.cgi?id=8390662,https://bugzilla.mozilla.org/attachment.cgi?id=8390826,https://bugzilla.mozilla.org/attachment.cgi?id=8390802"
CVE-2014-1511,2014-03-12 23:04:00 UTC,NON-TACTICAL,,,2,14,https://bugzilla.mozilla.org/show_bug.cgi?id=982909,"https://bugzilla.mozilla.org/attachment.cgi?id=8390265,https://bugzilla.mozilla.org/attachment.cgi?id=8390177"
CVE-2014-1512,2014-03-13 00:33:00 UTC,NON-TACTICAL,,,1,42,https://bugzilla.mozilla.org/show_bug.cgi?id=982957,https://bugzilla.mozilla.org/attachment.cgi?id=8390602
CVE-2014-1513,2014-03-13 01:18:00 UTC,NON-TACTICAL,,,24,1457,https://bugzilla.mozilla.org/show_bug.cgi?id=982974,"https://bugzilla.mozilla.org/attachment.cgi?id=8391746,https://bugzilla.mozilla.org/attachment.cgi?id=8391607,https://bugzilla.mozilla.org/attachment.cgi?id=8390666,https://bugzilla.mozilla.org/attachment.cgi?id=8391655,https://bugzilla.mozilla.org/attachment.cgi?id=8393089,https://bugzilla.mozilla.org/attachment.cgi?id=8391658,https://bugzilla.mozilla.org/attachment.cgi?id=8393091,https://bugzilla.mozilla.org/attachment.cgi?id=8393272,https://bugzilla.mozilla.org/attachment.cgi?id=8391679,https://bugzilla.mozilla.org/attachment.cgi?id=8391821,https://bugzilla.mozilla.org/attachment.cgi?id=8391070,https://bugzilla.mozilla.org/attachment.cgi?id=8391588,https://bugzilla.mozilla.org/attachment.cgi?id=8391021,https://bugzilla.mozilla.org/attachment.cgi?id=8391621,https://bugzilla.mozilla.org/attachment.cgi?id=8391619"
